,Date,Time,Cobalt (GT),Tin Oxide (CO),Non-metallic Hydrocarbons (GT),Benzene (GT),Titania (NMHC),Nitrogen Oxide (GT),Tungsten Oxide (NOx),Nitric Oxide (GT),Tungsten Oxide (NO2),Indium Oxide (O3),Temperature (C),Relative Humidity (%),Absolute Humidity (%)
7261,07/01/2005,07.00.00,1.0,965.0,,3.1,659.0,126.0,973.0,69.0,1059.0,739.0,6.4,76.3,73.89
7262,07/01/2005,08.00.00,1.7,1102.0,,7.6,884.0,284.0,719.0,99.0,1218.0,940.0,6.0,78.5,73.77
7263,07/01/2005,09.00.00,3.0,1226.0,,15.3,1157.0,419.0,552.0,125.0,1464.0,1201.0,6.3,77.4,74.52
7264,07/01/2005,10.00.00,2.4,1132.0,,9.3,950.0,432.0,659.0,123.0,1253.0,1106.0,7.7,73.8,77.69
7265,07/01/2005,11.00.00,2.2,1183.0,,11.0,1013.0,310.0,632.0,128.0,1306.0,1186.0,10.2,61.5,76.38000000000001
7266,07/01/2005,12.00.00,2.6,1211.0,,10.6,998.0,446.0,605.0,149.0,1298.0,1302.0,11.3,58.1,77.42999999999999
7267,07/01/2005,13.00.00,2.5,1253.0,,11.4,1030.0,464.0,590.0,137.0,1351.0,1368.0,10.6,62.3,79.81
7268,07/01/2005,14.00.00,3.0,1311.0,,13.1,1088.0,505.0,563.0,147.0,1402.0,1452.0,11.1,62.0,81.99
7269,07/01/2005,15.00.00,3.3,1341.0,,14.8,1142.0,564.0,536.0,168.0,1454.0,1537.0,12.6,57.7,83.87
7270,07/01/2005,16.00.00,3.8,1432.0,,16.5,1195.0,625.0,509.0,180.0,1513.0,1651.0,13.3,56.2,85.48
7271,07/01/2005,17.00.00,3.6,1404.0,,16.5,1195.0,590.0,499.0,170.0,1501.0,1623.0,11.2,65.3,86.39
7272,07/01/2005,18.00.00,5.0,1493.0,,21.5,1337.0,712.0,466.0,180.0,1638.0,1742.0,8.8,74.6,84.34
7273,07/01/2005,19.00.00,5.7,1478.0,,22.2,1357.0,723.0,473.0,178.0,1652.0,1639.0,7.2,78.5,80.30000000000001
7274,07/01/2005,20.00.00,5.0,1411.0,,20.5,1311.0,707.0,487.0,159.0,1589.0,1537.0,6.5,80.0,77.89
7275,07/01/2005,21.00.00,4.8,1387.0,,17.7,1231.0,737.0,523.0,156.0,1487.0,1463.0,5.8,83.8,77.68
7276,07/01/2005,22.00.00,3.9,1306.0,,15.4,1161.0,646.0,557.0,146.0,1407.0,1379.0,5.5,83.5,76.19
7277,07/01/2005,23.00.00,3.3,1232.0,,11.6,1035.0,536.0,623.0,132.0,1296.0,1256.0,5.8,81.3,75.68
7278,08/01/2005,00.00.00,3.4,1277.0,,13.0,1085.0,567.0,589.0,137.0,1329.0,1344.0,5.4,82.6,74.95
7279,08/01/2005,01.00.00,2.4,1063.0,,6.7,843.0,357.0,762.0,114.0,1125.0,1089.0,6.4,76.3,73.69
7280,08/01/2005,02.00.00,1.4,991.0,,4.6,744.0,187.0,863.0,95.0,1069.0,949.0,7.0,73.6,74.17
7281,08/01/2005,03.00.00,1.4,989.0,,3.8,701.0,,871.0,,1049.0,933.0,7.2,72.3,73.92
7282,08/01/2005,04.00.00,1.2,972.0,,3.4,674.0,169.0,926.0,88.0,1032.0,882.0,7.9,69.3,74.13
7283,08/01/2005,05.00.00,1.2,973.0,,3.4,675.0,184.0,903.0,94.0,1029.0,905.0,7.4,71.7,74.33999999999999
7284,08/01/2005,06.00.00,1.2,985.0,,3.6,691.0,205.0,878.0,97.0,1056.0,902.0,7.7,71.9,75.75
7285,08/01/2005,07.00.00,1.3,1020.0,,4.5,736.0,213.0,854.0,93.0,1069.0,923.0,8.1,68.0,73.96000000000001
7286,08/01/2005,08.00.00,2.3,1192.0,,10.0,978.0,415.0,638.0,113.0,1273.0,1210.0,6.7,77.1,75.97
7287,08/01/2005,09.00.00,3.4,1325.0,,14.7,1140.0,583.0,542.0,126.0,1403.0,1468.0,6.8,77.9,77.56
7288,08/01/2005,10.00.00,3.0,1219.0,,11.3,1026.0,462.0,604.0,133.0,1311.0,1329.0,8.9,66.7,76.34
7289,08/01/2005,11.00.00,2.5,1195.0,,10.4,992.0,387.0,632.0,141.0,1251.0,1295.0,11.6,54.1,73.87
7290,08/01/2005,12.00.00,2.7,1230.0,,11.2,1020.0,414.0,605.0,139.0,1301.0,1365.0,13.5,49.4,75.98
7291,08/01/2005,13.00.00,2.8,1312.0,,13.1,1087.0,440.0,567.0,147.0,1393.0,1452.0,13.8,50.9,79.60000000000001
7292,08/01/2005,14.00.00,3.6,1387.0,,14.3,1127.0,516.0,530.0,175.0,1430.0,1615.0,13.4,55.9,85.88
7293,08/01/2005,15.00.00,3.1,1375.0,,12.8,1076.0,495.0,555.0,180.0,1377.0,1599.0,12.9,59.0,87.36
7294,08/01/2005,16.00.00,4.3,1532.0,,18.9,1265.0,643.0,482.0,194.0,1578.0,1777.0,13.3,59.0,89.45
7295,08/01/2005,17.00.00,4.6,1531.0,,17.9,1235.0,725.0,484.0,192.0,1541.0,1742.0,13.0,61.9,92.24
7296,08/01/2005,18.00.00,4.3,1479.0,,16.5,1196.0,683.0,498.0,188.0,1511.0,1739.0,12.5,63.6,91.93
7297,08/01/2005,19.00.00,4.3,1521.0,,16.9,1208.0,681.0,497.0,179.0,1549.0,1770.0,12.2,65.8,93.10000000000001
7298,08/01/2005,20.00.00,5.5,1616.0,,22.4,1363.0,833.0,442.0,196.0,1701.0,1918.0,12.6,65.2,94.74000000000001
7299,08/01/2005,21.00.00,3.4,1371.0,,13.6,1105.0,514.0,553.0,169.0,1429.0,1581.0,13.3,63.6,96.81
7300,08/01/2005,22.00.00,2.4,1198.0,,9.1,943.0,371.0,647.0,151.0,1307.0,1291.0,13.5,62.6,96.44
7301,08/01/2005,23.00.00,1.6,1102.0,,6.0,813.0,213.0,764.0,123.0,1204.0,1000.0,14.1,59.6,95.63000000000001
7302,09/01/2005,00.00.00,1.7,1120.0,,6.3,826.0,242.0,750.0,127.0,1222.0,974.0,14.0,61.4,97.72999999999999
7303,09/01/2005,01.00.00,1.6,1093.0,,5.5,789.0,241.0,771.0,127.0,1206.0,949.0,13.5,63.4,97.55
7304,09/01/2005,02.00.00,1.3,1112.0,,5.6,791.0,218.0,764.0,118.0,1216.0,934.0,13.2,64.2,97.06
7305,09/01/2005,03.00.00,0.8,986.0,,3.4,674.0,,883.0,,1137.0,730.0,13.6,62.2,96.43
7306,09/01/2005,04.00.00,,934.0,,2.3,609.0,70.0,976.0,55.0,1094.0,581.0,13.7,61.1,95.37
7307,09/01/2005,05.00.00,0.6,919.0,,1.8,571.0,54.0,1017.0,44.0,1082.0,521.0,13.5,63.8,98.00999999999999
7308,09/01/2005,06.00.00,0.6,929.0,,1.6,556.0,60.0,1035.0,46.0,1094.0,575.0,12.5,67.3,97.43
7309,09/01/2005,07.00.00,0.5,919.0,,1.6,552.0,55.0,1063.0,46.0,1080.0,522.0,13.2,64.2,96.64
7310,09/01/2005,08.00.00,0.6,944.0,,2.0,586.0,93.0,977.0,61.0,1090.0,586.0,13.1,63.4,95.35
7311,09/01/2005,09.00.00,0.7,943.0,,1.9,580.0,81.0,980.0,60.0,1074.0,566.0,13.8,60.5,95.26
7312,09/01/2005,10.00.00,0.9,1036.0,,3.5,683.0,109.0,846.0,71.0,1144.0,693.0,13.7,60.4,93.89999999999999
7313,09/01/2005,11.00.00,1.5,1168.0,,5.7,797.0,251.0,698.0,111.0,1235.0,1022.0,14.0,59.7,94.95
7314,09/01/2005,12.00.00,1.9,1232.0,,8.1,903.0,284.0,626.0,127.0,1313.0,1152.0,15.0,56.2,95.39
7315,09/01/2005,13.00.00,1.9,1236.0,,8.1,901.0,262.0,628.0,128.0,1311.0,1108.0,16.9,50.9,97.14
7316,09/01/2005,14.00.00,2.2,1278.0,,12.6,1070.0,256.0,557.0,142.0,1479.0,1110.0,16.6,52.4,98.1
7317,09/01/2005,15.00.00,3.8,1369.0,,18.1,1242.0,310.0,476.0,145.0,1669.0,1306.0,16.4,53.2,98.26
7318,09/01/2005,16.00.00,2.0,1182.0,,8.7,929.0,269.0,648.0,145.0,1324.0,1029.0,16.1,52.8,95.78999999999999
7319,09/01/2005,17.00.00,2.2,1210.0,,8.8,933.0,348.0,648.0,156.0,1327.0,1094.0,15.7,54.4,96.16
7320,09/01/2005,18.00.00,3.3,1316.0,,14.1,1121.0,396.0,548.0,154.0,1488.0,1282.0,15.4,55.3,96.16
7321,09/01/2005,19.00.00,2.7,1221.0,,9.3,952.0,432.0,641.0,165.0,1334.0,1147.0,15.2,54.7,93.62
7322,09/01/2005,20.00.00,2.6,1260.0,,11.6,1034.0,419.0,588.0,153.0,1402.0,1208.0,14.7,56.6,93.92
7323,09/01/2005,21.00.00,2.5,1231.0,,9.6,962.0,412.0,625.0,151.0,1348.0,1192.0,14.4,58.2,94.95
7324,09/01/2005,22.00.00,1.5,1115.0,,5.8,804.0,223.0,734.0,131.0,1220.0,1136.0,14.3,59.2,96.08
7325,09/01/2005,23.00.00,1.9,1180.0,,7.5,877.0,242.0,680.0,128.0,1297.0,1131.0,14.0,60.4,96.22
7326,10/01/2005,00.00.00,2.0,1174.0,,7.4,873.0,288.0,672.0,137.0,1300.0,1071.0,13.7,63.6,99.11999999999999
7327,10/01/2005,01.00.00,1.7,1178.0,,7.4,876.0,209.0,666.0,119.0,1319.0,1059.0,13.1,68.7,103.28999999999999
7328,10/01/2005,02.00.00,1.2,1052.0,,3.9,704.0,141.0,807.0,96.0,1210.0,909.0,13.2,69.9,105.25999999999999
7329,10/01/2005,03.00.00,0.9,998.0,,2.1,591.0,,937.0,,1147.0,820.0,12.8,71.2,104.54
7330,10/01/2005,04.00.00,0.6,960.0,,1.3,532.0,66.0,1059.0,60.0,1122.0,724.0,12.9,70.4,104.44
7331,10/01/2005,05.00.00,,958.0,,1.8,571.0,64.0,998.0,54.0,1138.0,707.0,12.4,72.5,104.10999999999999
7332,10/01/2005,06.00.00,,989.0,,3.0,650.0,105.0,900.0,66.0,1171.0,768.0,13.0,70.3,105.02
7333,10/01/2005,07.00.00,0.4,1162.0,,6.7,843.0,303.0,685.0,104.0,1336.0,1027.0,12.3,73.3,104.47999999999999
7334,10/01/2005,08.00.00,2.6,1523.0,,21.0,1324.0,620.0,451.0,137.0,1776.0,1502.0,12.8,71.8,105.50999999999999
7335,10/01/2005,09.00.00,3.5,1511.0,,21.4,1334.0,590.0,433.0,146.0,1804.0,1606.0,13.1,70.2,105.67
7336,10/01/2005,10.00.00,2.1,1420.0,,16.1,1183.0,592.0,488.0,136.0,1626.0,1520.0,12.8,71.8,105.50999999999999
7337,10/01/2005,11.00.00,2.1,1413.0,,16.4,1193.0,698.0,484.0,144.0,1598.0,1566.0,13.1,70.3,105.66
7338,10/01/2005,12.00.00,1.7,1335.0,,14.8,1141.0,482.0,512.0,133.0,1536.0,1501.0,13.7,67.0,104.46
7339,10/01/2005,13.00.00,2.6,1451.0,,20.1,1298.0,575.0,452.0,148.0,1744.0,1634.0,14.0,65.4,104.27
7340,10/01/2005,14.00.00,2.6,1410.0,,19.3,1276.0,548.0,459.0,155.0,1701.0,1587.0,14.4,63.8,104.21000000000001
7341,10/01/2005,15.00.00,2.4,1429.0,,19.3,1277.0,498.0,456.0,152.0,1721.0,1560.0,14.1,65.9,105.30999999999999
7342,10/01/2005,16.00.00,2.4,1409.0,,17.4,1223.0,479.0,475.0,145.0,1640.0,1538.0,14.1,65.9,105.52
7343,10/01/2005,17.00.00,2.0,1372.0,,17.0,1210.0,420.0,484.0,139.0,1629.0,1491.0,14.1,66.0,105.39
7344,10/01/2005,18.00.00,2.0,1366.0,,17.1,1213.0,378.0,489.0,134.0,1611.0,1469.0,14.0,66.4,105.36000000000001
7345,10/01/2005,19.00.00,3.1,1365.0,,16.4,1192.0,340.0,492.0,128.0,1593.0,1486.0,13.8,66.4,104.50999999999999
7346,10/01/2005,20.00.00,3.3,1385.0,,17.3,1218.0,399.0,478.0,135.0,1620.0,1494.0,13.4,68.1,104.41
7347,10/01/2005,21.00.00,3.3,1361.0,,14.6,1137.0,449.0,503.0,136.0,1526.0,1471.0,13.2,69.1,104.52
7348,10/01/2005,22.00.00,2.6,1312.0,,11.9,1047.0,374.0,545.0,126.0,1430.0,1399.0,13.0,70.0,104.2
7349,10/01/2005,23.00.00,1.7,1177.0,,7.3,871.0,244.0,660.0,116.0,1292.0,1192.0,12.7,69.9,102.23
7350,11/01/2005,00.00.00,1.8,1205.0,,7.7,888.0,256.0,647.0,116.0,1292.0,1187.0,12.0,71.9,100.71000000000001
7351,11/01/2005,01.00.00,1.5,1114.0,,4.9,757.0,212.0,744.0,107.0,1204.0,1070.0,13.2,66.8,100.86999999999999
7352,11/01/2005,02.00.00,1.1,1047.0,,3.9,708.0,146.0,816.0,91.0,1167.0,949.0,12.4,69.5,99.86
7353,11/01/2005,03.00.00,0.9,982.0,,2.1,592.0,,953.0,,1106.0,830.0,13.1,65.7,98.58
7354,11/01/2005,04.00.00,0.7,992.0,,2.9,644.0,96.0,899.0,70.0,1128.0,854.0,11.8,70.6,97.31
7355,11/01/2005,05.00.00,0.7,977.0,,2.6,629.0,106.0,908.0,78.0,1129.0,835.0,12.3,68.0,97.34
7356,11/01/2005,06.00.00,0.9,1047.0,,3.3,671.0,115.0,863.0,75.0,1147.0,887.0,12.0,69.2,96.97
7357,11/01/2005,07.00.00,1.3,1126.0,,5.2,775.0,236.0,760.0,101.0,1205.0,1019.0,11.7,69.8,96.12
7358,11/01/2005,08.00.00,3.2,1474.0,,19.0,1268.0,583.0,502.0,136.0,1677.0,1503.0,12.1,67.6,95.0
7359,11/01/2005,09.00.00,5.1,1526.0,,26.5,1466.0,662.0,415.0,147.0,1855.0,1687.0,12.5,65.1,93.99
7360,11/01/2005,10.00.00,3.7,1386.0,,15.3,1158.0,528.0,518.0,143.0,1485.0,1553.0,12.8,62.5,92.13
7361,11/01/2005,11.00.00,3.2,1392.0,,15.6,1166.0,549.0,519.0,153.0,1488.0,1624.0,13.4,59.9,91.43
7362,11/01/2005,12.00.00,3.1,1363.0,,16.4,1192.0,531.0,499.0,148.0,1501.0,1637.0,13.4,57.9,88.94999999999999
7363,11/01/2005,13.00.00,3.0,1331.0,,16.1,1184.0,493.0,507.0,149.0,1508.0,1533.0,13.6,56.4,87.53999999999999
7364,11/01/2005,14.00.00,3.6,1401.0,,18.8,1261.0,527.0,479.0,141.0,1580.0,1577.0,13.8,56.3,88.41
7365,11/01/2005,15.00.00,3.2,1374.0,,18.0,1239.0,487.0,483.0,147.0,1569.0,1532.0,13.7,57.9,90.63
7366,11/01/2005,16.00.00,3.9,1436.0,,20.1,1299.0,581.0,451.0,159.0,1616.0,1621.0,13.6,58.9,91.39
7367,11/01/2005,17.00.00,3.4,1386.0,,17.6,1228.0,531.0,479.0,152.0,1546.0,1578.0,13.4,59.7,91.42
7368,11/01/2005,18.00.00,3.9,1419.0,,19.3,1277.0,495.0,459.0,144.0,1603.0,1631.0,13.3,61.2,93.30000000000001
7369,11/01/2005,19.00.00,3.6,1428.0,,19.7,1288.0,487.0,465.0,146.0,1580.0,1629.0,13.2,61.8,93.13
7370,11/01/2005,20.00.00,4.7,1508.0,,24.5,1416.0,596.0,418.0,162.0,1773.0,1733.0,12.9,61.5,91.39
7371,11/01/2005,21.00.00,4.1,1438.0,,18.4,1251.0,595.0,470.0,156.0,1593.0,1622.0,12.6,63.9,93.07
7372,11/01/2005,22.00.00,3.4,1415.0,,16.6,1197.0,559.0,486.0,146.0,1539.0,1597.0,12.0,67.4,94.17
7373,11/01/2005,23.00.00,3.5,1433.0,,16.2,1186.0,586.0,479.0,151.0,1497.0,1738.0,11.9,69.0,95.67999999999999
7374,12/01/2005,00.00.00,1.2,1208.0,,9.6,964.0,399.0,602.0,127.0,1305.0,1350.0,12.0,66.6,92.93
7375,12/01/2005,01.00.00,2.4,1280.0,,11.4,1029.0,399.0,564.0,123.0,1366.0,1363.0,11.4,69.6,93.73
7376,12/01/2005,02.00.00,2.1,1174.0,,9.1,942.0,381.0,626.0,122.0,1296.0,1262.0,11.2,70.3,93.23
7377,12/01/2005,03.00.00,1.1,1022.0,,4.3,729.0,,803.0,,1139.0,1034.0,11.5,68.2,92.71000000000001
7378,12/01/2005,04.00.00,,1002.0,,4.2,722.0,162.0,807.0,85.0,1161.0,998.0,10.7,71.3,91.61
7379,12/01/2005,05.00.00,1.0,1018.0,,4.7,746.0,183.0,800.0,83.0,1171.0,958.0,10.0,74.8,91.61
7380,12/01/2005,06.00.00,1.4,1095.0,,7.3,868.0,357.0,676.0,98.0,1241.0,1078.0,9.2,78.5,91.43
7381,12/01/2005,07.00.00,1.8,1182.0,,9.3,951.0,479.0,634.0,109.0,1327.0,1143.0,8.8,79.4,90.33
7382,12/01/2005,08.00.00,3.8,1478.0,,17.8,1234.0,852.0,470.0,138.0,1606.0,1551.0,8.7,79.4,89.44
7383,12/01/2005,09.00.00,4.1,1515.0,,20.1,1298.0,822.0,434.0,138.0,1706.0,1669.0,8.9,76.5,87.67
7384,12/01/2005,10.00.00,4.4,1488.0,,19.6,1286.0,910.0,452.0,170.0,1648.0,1766.0,9.9,73.3,89.36
7385,12/01/2005,11.00.00,3.5,1383.0,,16.5,1196.0,800.0,497.0,191.0,1514.0,1717.0,11.8,65.5,90.10000000000001
7386,12/01/2005,12.00.00,3.5,1383.0,,17.3,1218.0,758.0,497.0,196.0,1506.0,1738.0,13.0,60.9,90.61
7387,12/01/2005,13.00.00,3.8,1337.0,,17.7,1231.0,647.0,505.0,185.0,1518.0,1611.0,14.7,52.3,86.87
7388,12/01/2005,14.00.00,3.1,1243.0,,15.2,1155.0,431.0,546.0,156.0,1473.0,1398.0,15.1,49.6,84.28
7389,12/01/2005,15.00.00,3.4,1304.0,,18.2,1244.0,491.0,507.0,173.0,1558.0,1497.0,15.7,48.8,86.57000000000001
7390,12/01/2005,16.00.00,3.3,1284.0,,17.2,1216.0,476.0,522.0,166.0,1545.0,1415.0,15.8,48.9,87.07000000000001
7391,12/01/2005,17.00.00,3.4,1303.0,,17.6,1226.0,538.0,521.0,173.0,1554.0,1457.0,14.6,54.0,89.46
7392,12/01/2005,18.00.00,4.7,1461.0,,25.4,1440.0,621.0,440.0,177.0,1806.0,1669.0,14.3,56.3,91.19
7393,12/01/2005,19.00.00,5.7,1517.0,,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,14.1,57.8,92.62
7394,12/01/2005,20.00.00,5.6,1526.0,,27.5,1492.0,716.0,428.0,166.0,1883.0,1770.0,13.1,62.9,94.3
7395,12/01/2005,21.00.00,5.9,1495.0,,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.0,67.5,94.67
7396,12/01/2005,22.00.00,3.6,1333.0,,15.2,1154.0,550.0,534.0,158.0,1441.0,1647.0,10.7,70.9,91.13
7397,12/01/2005,23.00.00,2.5,1216.0,,11.1,1020.0,377.0,605.0,133.0,1337.0,1379.0,10.0,73.2,89.88000000000001
7398,13/01/2005,00.00.00,2.9,1232.0,,11.5,1032.0,391.0,599.0,123.0,1347.0,1331.0,9.4,75.0,88.74
7399,13/01/2005,01.00.00,2.5,1181.0,,10.2,985.0,433.0,629.0,120.0,1312.0,1240.0,8.5,76.9,85.57000000000001
7400,13/01/2005,02.00.00,1.7,1042.0,,6.0,814.0,287.0,746.0,105.0,1167.0,1036.0,8.4,75.9,84.07
7401,13/01/2005,03.00.00,1.6,1027.0,,6.3,824.0,,753.0,,1171.0,969.0,6.9,80.7,80.54
7402,13/01/2005,04.00.00,1.1,915.0,,3.7,695.0,192.0,883.0,86.0,1094.0,826.0,6.2,82.1,78.25
7403,13/01/2005,05.00.00,0.9,891.0,,3.2,666.0,161.0,931.0,77.0,1058.0,798.0,7.0,77.3,77.59
7404,13/01/2005,06.00.00,1.0,937.0,,3.7,694.0,194.0,915.0,81.0,1054.0,817.0,6.5,79.7,77.51
7405,13/01/2005,07.00.00,1.6,1086.0,,8.0,901.0,343.0,715.0,103.0,1216.0,1055.0,7.7,76.8,81.12
7406,13/01/2005,08.00.00,3.1,1326.0,,16.3,1190.0,624.0,531.0,127.0,1509.0,1391.0,8.2,74.9,81.84
7407,13/01/2005,09.00.00,4.1,1469.0,,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8,73.2,82.98
7408,13/01/2005,10.00.00,3.9,1321.0,,15.7,1170.0,760.0,532.0,158.0,1488.0,1539.0,9.7,70.1,84.32
7409,13/01/2005,11.00.00,3.6,1396.0,,16.5,1196.0,713.0,524.0,175.0,1492.0,1653.0,11.7,62.7,85.86
7410,13/01/2005,12.00.00,3.2,1270.0,,12.8,1077.0,615.0,583.0,178.0,1353.0,1586.0,13.1,58.5,87.7
7411,13/01/2005,13.00.00,2.2,1189.0,,11.3,1025.0,319.0,626.0,135.0,1316.0,1332.0,14.2,54.1,87.07000000000001
7412,13/01/2005,14.00.00,2.4,1227.0,,12.9,1081.0,338.0,570.0,133.0,1396.0,1369.0,14.2,54.3,87.57000000000001
7413,13/01/2005,15.00.00,2.7,1266.0,,14.1,1118.0,380.0,564.0,134.0,1410.0,1373.0,14.0,56.3,89.4
7414,13/01/2005,16.00.00,2.7,1277.0,,15.8,1175.0,366.0,531.0,137.0,1480.0,1397.0,13.5,57.8,89.33
7415,13/01/2005,17.00.00,3.9,1438.0,,19.9,1295.0,567.0,470.0,160.0,1620.0,1577.0,12.3,63.0,90.14999999999999
7416,13/01/2005,18.00.00,5.2,1523.0,,26.6,1470.0,702.0,414.0,166.0,1811.0,1783.0,11.4,68.0,91.66
7417,13/01/2005,19.00.00,4.0,1384.0,,19.8,1290.0,523.0,475.0,144.0,1571.0,1568.0,10.8,69.5,89.95
7418,13/01/2005,20.00.00,2.9,1283.0,,13.3,1093.0,373.0,581.0,129.0,1354.0,1356.0,11.0,67.1,87.66000000000001
7419,13/01/2005,21.00.00,3.3,1304.0,,13.0,1085.0,467.0,571.0,129.0,1385.0,1419.0,9.5,71.3,84.58
7420,13/01/2005,22.00.00,2.0,1126.0,,7.5,880.0,260.0,690.0,107.0,1202.0,1177.0,8.8,71.0,80.89
7421,13/01/2005,23.00.00,1.8,1141.0,,7.8,892.0,244.0,686.0,101.0,1213.0,1141.0,8.0,73.4,78.99000000000001
7422,14/01/2005,00.00.00,2.7,1183.0,,8.8,930.0,317.0,669.0,112.0,1210.0,1179.0,7.6,73.0,76.29
7423,14/01/2005,01.00.00,1.8,1090.0,,6.4,830.0,224.0,744.0,98.0,1125.0,1056.0,7.1,73.9,75.14999999999999
7424,14/01/2005,02.00.00,1.3,1032.0,,4.5,736.0,176.0,809.0,90.0,1064.0,973.0,7.1,73.5,74.39
7425,14/01/2005,03.00.00,1.0,940.0,,3.6,691.0,,877.0,,1036.0,827.0,6.7,75.0,73.9
7426,14/01/2005,04.00.00,1.1,981.0,,4.2,721.0,103.0,866.0,59.0,1059.0,836.0,5.1,81.3,72.04
7427,14/01/2005,05.00.00,1.6,1104.0,,6.9,851.0,367.0,687.0,98.0,1101.0,1085.0,4.3,82.9,69.67999999999999
7428,14/01/2005,06.00.00,1.3,989.0,,5.0,762.0,326.0,793.0,109.0,1076.0,959.0,5.3,80.4,72.34
7429,14/01/2005,07.00.00,1.4,1079.0,,7.3,869.0,374.0,732.0,110.0,1160.0,1039.0,5.7,79.3,73.26
7430,14/01/2005,08.00.00,5.0,1472.0,,24.5,1418.0,756.0,459.0,159.0,1681.0,1554.0,6.8,74.8,74.22999999999999
7431,14/01/2005,09.00.00,4.3,1313.0,,16.9,1206.0,690.0,513.0,144.0,1469.0,1546.0,6.9,75.2,75.05
7432,14/01/2005,10.00.00,4.1,1363.0,,17.7,1229.0,754.0,515.0,147.0,1490.0,1638.0,8.0,71.9,77.12
7433,14/01/2005,11.00.00,3.8,1347.0,,17.1,1212.0,750.0,527.0,179.0,1443.0,1568.0,9.3,67.1,78.49000000000001
7434,14/01/2005,12.00.00,3.1,1240.0,,14.7,1140.0,590.0,567.0,164.0,1388.0,1433.0,10.2,63.6,79.28
7435,14/01/2005,13.00.00,3.3,1280.0,,17.4,1222.0,525.0,526.0,160.0,1519.0,1452.0,11.0,60.9,79.66
7436,14/01/2005,14.00.00,3.1,1210.0,,15.1,1151.0,406.0,569.0,143.0,1428.0,1345.0,11.3,60.1,80.22
7437,14/01/2005,15.00.00,2.7,1216.0,,14.5,1134.0,360.0,566.0,138.0,1403.0,1336.0,12.2,56.9,80.67999999999999
7438,14/01/2005,16.00.00,3.4,1320.0,,16.9,1207.0,448.0,535.0,143.0,1498.0,1442.0,11.9,59.1,82.11
7439,14/01/2005,17.00.00,5.0,1477.0,,24.3,1412.0,733.0,450.0,196.0,1704.0,1748.0,10.3,66.3,82.86
7440,14/01/2005,18.00.00,5.7,1500.0,,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.2,74.9,81.87
7441,14/01/2005,19.00.00,5.8,1512.0,,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9,77.1,82.23
7442,14/01/2005,20.00.00,5.8,1496.0,,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3,75.0,82.53
7443,14/01/2005,21.00.00,5.0,1360.0,,18.2,1246.0,716.0,513.0,190.0,1504.0,1600.0,8.2,75.2,81.85
7444,14/01/2005,22.00.00,1.7,1024.0,,6.2,819.0,235.0,782.0,126.0,1101.0,1083.0,8.3,69.7,76.32
7445,14/01/2005,23.00.00,1.6,1094.0,,6.7,845.0,198.0,780.0,113.0,1127.0,1064.0,6.7,74.4,73.44000000000001
7446,15/01/2005,00.00.00,2.3,1111.0,,7.5,877.0,293.0,735.0,129.0,1142.0,1104.0,6.4,74.9,72.38
7447,15/01/2005,01.00.00,2.4,1097.0,,7.5,878.0,356.0,737.0,128.0,1140.0,1053.0,4.9,80.1,70.11
7448,15/01/2005,02.00.00,2.0,1051.0,,6.2,820.0,285.0,778.0,122.0,1087.0,1009.0,4.8,79.4,68.72
7449,15/01/2005,03.00.00,1.6,979.0,,5.1,767.0,,827.0,,1041.0,908.0,3.3,82.6,64.5
7450,15/01/2005,04.00.00,,978.0,,4.8,756.0,266.0,834.0,115.0,1015.0,878.0,2.4,86.6,63.690000000000005
7451,15/01/2005,05.00.00,1.1,902.0,,3.1,659.0,158.0,940.0,92.0,972.0,800.0,3.4,81.4,64.25
7452,15/01/2005,06.00.00,1.0,957.0,,2.8,641.0,95.0,1013.0,70.0,940.0,784.0,4.2,77.0,64.39
7453,15/01/2005,07.00.00,1.3,973.0,,4.3,728.0,148.0,902.0,83.0,1004.0,854.0,3.5,80.8,64.05999999999999
7454,15/01/2005,08.00.00,1.9,1074.0,,9.7,967.0,337.0,703.0,127.0,1201.0,1065.0,3.5,80.3,63.660000000000004
7455,15/01/2005,09.00.00,2.6,1115.0,,10.9,1012.0,453.0,650.0,142.0,1230.0,1161.0,4.0,78.5,64.5
7456,15/01/2005,10.00.00,2.7,1136.0,,10.6,1001.0,497.0,653.0,155.0,1216.0,1192.0,4.5,76.6,65.34
7457,15/01/2005,11.00.00,2.4,1128.0,,10.0,977.0,448.0,673.0,153.0,1199.0,1202.0,5.6,72.3,66.27
7458,15/01/2005,12.00.00,2.7,1196.0,,11.6,1035.0,496.0,633.0,177.0,1259.0,1338.0,7.5,64.4,67.2
7459,15/01/2005,13.00.00,3.1,1267.0,,15.6,1166.0,535.0,567.0,179.0,1382.0,1505.0,8.9,60.8,69.21000000000001
7460,15/01/2005,14.00.00,4.4,1355.0,,18.1,1244.0,644.0,536.0,212.0,1454.0,1715.0,10.6,55.3,70.58
